dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
fashion_mnist,557,16,200,200,10,0.9,1.0,1.0,False,4.891869,8.130344
fashion_mnist,558,16,200,200,10,0.9,0.9,0.9,False,5.811724,12.659538
fashion_mnist,559,16,200,200,10,0.9,0.9,0.9,False,4.841796,7.710898
fashion_mnist,560,16,200,200,10,0.9,1.0,1.0,False,3.903994,6.080075
fashion_mnist,561,16,200,200,10,0.9,0.9,0.9,False,3.699293,14.447552
fashion_mnist,562,16,200,200,10,0.9,1.0,1.0,False,4.672714,9.833302
fashion_mnist,563,16,200,200,10,0.9,0.9,0.9,False,4.553212,10.216854
fashion_mnist,564,16,200,200,10,0.9,1.0,1.0,False,3.88813,17.978132
fashion_mnist,565,16,200,200,10,0.9,0.8,0.8,False,4.053864,11.196418
fashion_mnist,566,16,200,200,10,0.9,0.9,0.9,False,3.104864,13.408463
fashion_mnist,567,16,200,200,10,0.9,1.0,1.0,False,2.32026,6.602484
fashion_mnist,568,16,200,200,10,0.9,0.9,0.9,False,4.549212,10.81459
fashion_mnist,569,16,200,200,10,0.9,0.8,0.8,False,5.524487,10.97552
fashion_mnist,570,16,200,200,10,0.9,0.8,0.8,False,4.493192,7.11879
fashion_mnist,571,16,200,200,10,0.9,1.0,1.0,False,2.790386,17.567093
fashion_mnist,572,16,200,200,10,0.9,1.0,1.0,False,3.771656,9.941917
fashion_mnist,573,16,200,200,10,0.9,1.0,1.0,False,3.409778,10.134963
fashion_mnist,574,16,200,200,10,0.9,1.0,1.0,False,2.971059,9.185822
fashion_mnist,575,16,200,200,10,0.9,1.0,1.0,False,4.25473,16.267885
fashion_mnist,576,16,200,200,10,0.9,1.0,1.0,False,5.327739,15.547939
fashion_mnist,577,16,200,200,10,0.9,1.0,1.0,False,3.820407,7.020161
fashion_mnist,578,16,200,200,10,0.9,0.7,0.7,False,4.210965,7.127036
fashion_mnist,579,16,200,200,10,0.9,1.0,1.0,False,4.162061,16.253637
fashion_mnist,580,16,200,200,10,0.9,1.0,1.0,False,2.492786,7.134238
fashion_mnist,581,16,200,200,10,0.9,0.9,0.9,False,2.275095,9.732326
fashion_mnist,582,16,200,200,10,0.9,0.9,0.9,False,4.492949,9.832648
fashion_mnist,583,16,200,200,10,0.9,0.8,0.8,False,3.096237,13.255938
fashion_mnist,584,16,200,200,10,0.9,0.9,0.9,False,4.04843,15.654225
fashion_mnist,585,16,200,200,10,0.9,0.9,0.9,False,3.915399,15.807805
fashion_mnist,586,16,200,200,10,0.9,1.0,1.0,False,2.98254,14.057944
fashion_mnist,587,16,200,200,10,0.9,1.0,1.0,False,3.107751,16.343803
fashion_mnist,588,16,200,200,10,0.9,1.0,1.0,False,3.773766,6.354828
fashion_mnist,589,16,200,200,10,0.9,0.6,0.6,False,4.921778,12.767406
fashion_mnist,590,16,200,200,10,0.9,0.9,0.9,False,2.788368,13.860585
fashion_mnist,591,16,200,200,10,0.9,1.0,1.0,False,2.340546,6.957631
fashion_mnist,592,16,200,200,10,0.9,1.0,1.0,False,3.631745,8.081667
fashion_mnist,593,16,200,200,10,0.9,0.9,0.9,False,3.544673,15.89951
fashion_mnist,594,16,200,200,10,0.9,1.0,1.0,False,3.133532,15.130152
fashion_mnist,595,16,200,200,10,0.9,1.0,1.0,False,3.365629,14.858939
fashion_mnist,596,16,200,200,10,0.9,0.9,0.9,False,4.03786,7.597806
fashion_mnist,597,16,200,200,10,0.9,1.0,1.0,False,2.281211,10.671789
fashion_mnist,598,16,200,200,10,0.9,1.0,1.0,False,3.566705,10.568394
fashion_mnist,599,16,200,200,10,0.9,1.0,1.0,False,2.073705,7.33092
fashion_mnist,600,16,200,200,10,0.9,0.7,0.7,False,3.917468,7.293493
fashion_mnist,601,16,200,200,10,0.9,1.0,1.0,False,5.379462,17.592466
fashion_mnist,602,16,200,200,10,0.9,0.9,0.9,False,4.890406,8.048778
fashion_mnist,603,16,200,200,10,0.9,1.0,1.0,False,2.30368,4.307959
fashion_mnist,604,16,200,200,10,0.9,1.0,1.0,False,2.278141,12.683806
fashion_mnist,605,16,200,200,10,0.9,0.9,0.9,False,2.662786,7.009942
fashion_mnist,606,16,200,200,10,0.9,0.8,0.8,False,3.799948,12.327546
fashion_mnist,607,16,200,200,10,0.9,0.7,0.7,False,3.001005,4.526612
fashion_mnist,608,16,200,200,10,0.9,1.0,1.0,False,2.540429,14.494962
fashion_mnist,609,16,200,200,10,0.9,1.0,1.0,False,2.770548,12.181976
fashion_mnist,610,16,200,200,10,0.9,0.9,0.9,False,2.597056,7.817281
fashion_mnist,611,16,200,200,10,0.9,0.3,0.3,False,3.818007,9.612805
fashion_mnist,612,16,200,200,10,0.9,1.0,1.0,False,5.417308,11.816128
fashion_mnist,613,16,200,200,10,0.9,1.0,1.0,False,4.414774,11.930207
fashion_mnist,614,16,200,200,10,0.9,1.0,1.0,False,2.71604,12.915321
fashion_mnist,615,16,200,200,10,0.9,0.8,0.8,False,3.778354,8.9027
fashion_mnist,616,16,200,200,10,0.9,0.9,0.9,False,2.485749,13.937146
fashion_mnist,617,16,200,200,10,0.9,1.0,1.0,False,2.549125,13.983863
fashion_mnist,618,16,200,200,10,0.9,1.0,1.0,False,3.623871,13.582697
fashion_mnist,619,16,200,200,10,0.9,1.0,1.0,False,5.624806,15.136835
fashion_mnist,620,16,200,200,10,0.9,1.0,1.0,False,3.266128,14.263603
fashion_mnist,621,16,200,200,10,0.9,1.0,1.0,False,2.856846,16.755348
fashion_mnist,622,16,200,200,10,0.9,1.0,1.0,False,7.44119,16.695963
fashion_mnist,623,16,200,200,10,0.9,1.0,1.0,False,4.984633,13.494466
fashion_mnist,624,16,200,200,10,0.9,1.0,1.0,False,3.355543,12.014795
fashion_mnist,625,16,200,200,10,0.9,1.0,1.0,False,2.710099,17.530052
fashion_mnist,626,16,200,200,10,0.9,1.0,1.0,False,2.727408,6.311082
fashion_mnist,627,16,200,200,10,0.9,1.0,1.0,False,3.8181,8.949576
fashion_mnist,628,16,200,200,10,0.9,1.0,1.0,False,6.662895,18.29126
fashion_mnist,629,16,200,200,10,0.9,1.0,1.0,False,2.528734,16.981966
fashion_mnist,630,16,200,200,10,0.9,0.9,0.9,False,4.098154,14.16504
fashion_mnist,631,16,200,200,10,0.9,1.0,1.0,False,3.531069,12.293413
fashion_mnist,632,16,200,200,10,0.9,0.8,0.8,False,5.179703,10.386189
fashion_mnist,633,16,200,200,10,0.9,1.0,1.0,False,3.013592,12.382066
fashion_mnist,634,16,200,200,10,0.9,1.0,1.0,False,3.254269,17.767273
