dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
glove100,5029,16,200,200,10,0.9,0.8,0.8,False,0.774944,1.0
glove100,5030,16,200,200,10,0.9,0.7,0.7,False,0.807165,1.0
glove100,5031,16,200,200,10,0.9,0.0,0.0,False,0.954671,1.0
glove100,5032,16,200,200,10,0.9,0.7,0.7,False,0.498693,1.0
glove100,5033,16,200,200,10,0.9,0.7,0.7,False,0.700041,1.0
glove100,5034,16,200,200,10,0.9,1.0,1.0,False,0.496652,1.0
glove100,5035,16,200,200,10,0.9,0.2,0.2,False,0.973814,1.0
glove100,5036,16,200,200,10,0.9,0.7,0.7,False,0.755351,1.0
glove100,5037,16,200,200,10,0.9,0.6,0.6,False,0.885611,1.0
glove100,5038,16,200,200,10,0.9,0.8,0.8,False,0.911772,1.0
glove100,5039,16,200,200,10,0.9,0.7,0.7,False,0.802997,1.0
glove100,5040,16,200,200,10,0.9,0.7,0.7,False,0.927698,1.0
glove100,5041,16,200,200,10,0.9,0.8,0.8,False,0.563529,1.0
glove100,5042,16,200,200,10,0.9,0.5,0.5,False,0.914813,1.0
glove100,5043,16,200,200,10,0.9,0.6,0.6,False,0.773298,1.0
glove100,5044,16,200,200,10,0.9,0.6,0.6,False,0.916913,1.0
glove100,5045,16,200,200,10,0.9,1.0,1.0,False,0.641678,1.0
glove100,5046,16,200,200,10,0.9,0.3,0.3,False,0.930832,1.0
glove100,5047,16,200,200,10,0.9,0.9,0.9,False,0.792855,1.0
glove100,5048,16,200,200,10,0.9,0.7,0.7,False,0.825809,1.0
glove100,5049,16,200,200,10,0.9,0.7,0.7,False,0.819883,1.0
glove100,5050,16,200,200,10,0.9,0.3,0.3,False,0.882558,1.0
glove100,5051,16,200,200,10,0.9,0.2,0.2,False,0.89549,1.0
glove100,5052,16,200,200,10,0.9,1.0,1.0,False,0.763427,1.0
glove100,5053,16,200,200,10,0.9,1.0,1.0,False,0.719222,1.0
glove100,5054,16,200,200,10,0.9,0.8,0.8,False,0.839052,1.0
glove100,5055,16,200,200,10,0.9,0.9,0.9,False,0.896791,1.0
glove100,5056,16,200,200,10,0.9,0.2,0.2,False,0.926384,1.0
glove100,5057,16,200,200,10,0.9,0.7,0.7,False,0.894168,1.0
glove100,5058,16,200,200,10,0.9,0.2,0.2,False,0.971882,1.0
glove100,5059,16,200,200,10,0.9,0.7,0.7,False,0.875885,1.0
glove100,5060,16,200,200,10,0.9,0.0,0.0,False,0.947456,1.0
glove100,5061,16,200,200,10,0.9,0.1,0.1,False,0.959369,1.0
glove100,5062,16,200,200,10,0.9,0.9,0.9,False,0.799033,1.0
