dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
sift128,773,16,200,200,10,0.9,0.3,0.3,False,272.55273,507.72433
sift128,774,16,200,200,10,0.9,0.9,0.9,False,107.19608,510.38416
sift128,775,16,200,200,10,0.9,0.6,0.6,False,286.74902,508.12204
sift128,776,16,200,200,10,0.9,1.0,1.0,False,98.59513,509.49094
sift128,777,16,200,200,10,0.9,0.8,0.8,False,159.51802,508.81036
sift128,778,16,200,200,10,0.9,1.0,1.0,False,207.2004,508.27945
sift128,779,16,200,200,10,0.9,0.7,0.7,False,292.1592,508.76614
sift128,780,16,200,200,10,0.9,0.2,0.2,False,254.53683,507.24945
sift128,781,16,200,200,10,0.9,0.9,0.9,False,198.79387,508.54596
sift128,782,16,200,200,10,0.9,0.8,0.8,False,213.07745,509.30246
sift128,783,16,200,200,10,0.9,0.8,0.8,False,182.4637,508.2234
sift128,784,16,200,200,10,0.9,0.6,0.6,False,249.982,508.35422
sift128,785,16,200,200,10,0.9,1.0,1.0,False,143.48518,509.45364
sift128,786,16,200,200,10,0.9,0.9,0.9,False,197.80547,509.43008
sift128,787,16,200,200,10,0.9,0.2,0.2,False,238.38625,508.37485
sift128,788,16,200,200,10,0.9,0.9,0.9,False,254.55844,508.46732
sift128,789,16,200,200,10,0.9,0.7,0.7,False,295.24057,509.15616
sift128,790,16,200,200,10,0.9,1.0,1.0,False,182.68552,508.39355
sift128,791,16,200,200,10,0.9,0.8,0.8,False,217.96559,508.77206
sift128,792,16,200,200,10,0.9,0.1,0.1,False,256.05078,507.71646
sift128,793,16,200,200,10,0.9,0.2,0.2,False,324.40253,507.9813
sift128,794,16,200,200,10,0.9,1.0,1.0,False,134.09325,508.4142
sift128,795,16,200,200,10,0.9,0.9,0.9,False,277.1985,509.38492
sift128,796,16,200,200,10,0.9,1.0,1.0,False,195.08203,509.13455
sift128,797,16,200,200,10,0.9,1.0,1.0,False,51.749397,510.02646
sift128,798,16,200,200,10,0.9,1.0,1.0,False,178.01404,508.3001
sift128,799,16,200,200,10,0.9,0.5,0.5,False,183.16388,508.0935
sift128,800,16,200,200,10,0.9,1.0,1.0,False,128.15225,508.7799
sift128,801,16,200,200,10,0.9,0.6,0.6,False,214.62059,507.91138
sift128,802,16,200,200,10,0.9,1.0,1.0,False,134.08952,507.91043
sift128,803,16,200,200,10,0.9,0.9,0.9,False,115.316956,509.5125
sift128,804,16,200,200,10,0.9,0.9,0.9,False,191.82544,509.69894
sift128,805,16,200,200,10,0.9,1.0,1.0,False,53.6097,508.90176
sift128,806,16,200,200,10,0.9,1.0,1.0,False,104.680466,510.1735
sift128,807,16,200,200,10,0.9,1.0,1.0,False,160.94409,509.21704
sift128,808,16,200,200,10,0.9,0.8,0.8,False,168.41022,508.7013
sift128,809,16,200,200,10,0.9,1.0,1.0,False,160.2373,508.22043
sift128,810,16,200,200,10,0.9,0.8,0.8,False,186.25252,508.4683
sift128,811,16,200,200,10,0.9,1.0,1.0,False,164.67545,509.47327
sift128,812,16,200,200,10,0.9,1.0,1.0,False,141.29756,508.02066
sift128,813,16,200,200,10,0.9,0.5,0.5,False,258.70834,508.07578
sift128,814,16,200,200,10,0.9,1.0,1.0,False,148.52946,510.4116
sift128,815,16,200,200,10,0.9,0.9,0.9,False,118.78131,509.78625
sift128,816,16,200,200,10,0.9,0.9,0.9,False,202.60306,509.24356
sift128,817,16,200,200,10,0.9,1.0,1.0,False,178.74843,509.0059
sift128,818,16,200,200,10,0.9,0.7,0.7,False,186.49397,509.01376
sift128,819,16,200,200,10,0.9,0.9,0.9,False,234.03632,508.37094
sift128,820,16,200,200,10,0.9,1.0,1.0,False,102.90287,509.7107
sift128,821,16,200,200,10,0.9,0.8,0.8,False,107.18209,509.70874
sift128,822,16,200,200,10,0.9,0.6,0.6,False,184.01358,508.5135
sift128,823,16,200,200,10,0.9,0.9,0.9,False,171.5838,508.94794
sift128,824,16,200,200,10,0.9,0.5,0.5,False,208.39626,508.12598
sift128,825,16,200,200,10,0.9,0.9,0.9,False,145.68459,508.8821
sift128,826,16,200,200,10,0.9,0.4,0.4,False,213.82002,507.65933
sift128,827,16,200,200,10,0.9,0.7,0.7,False,196.4001,508.20566
sift128,828,16,200,200,10,0.9,0.6,0.6,False,176.51062,509.434
sift128,829,16,200,200,10,0.9,1.0,1.0,False,155.68558,509.36728
sift128,830,16,200,200,10,0.9,0.6,0.6,False,167.9494,508.14072
sift128,831,16,200,200,10,0.9,1.0,1.0,False,94.1966,508.17123
sift128,832,16,200,200,10,0.9,0.5,0.5,False,162.87111,509.98138
sift128,833,16,200,200,10,0.9,0.9,0.9,False,190.02368,507.94785
sift128,834,16,200,200,10,0.9,1.0,1.0,False,217.2257,508.15253
sift128,835,16,200,200,10,0.9,1.0,1.0,False,127.7341,509.01965
sift128,836,16,200,200,10,0.9,0.9,0.9,False,153.47313,508.32272
sift128,837,16,200,200,10,0.9,1.0,1.0,False,139.76051,509.20822
sift128,838,16,200,200,10,0.9,0.8,0.8,False,199.02261,509.80975
sift128,839,16,200,200,10,0.9,0.9,0.9,False,157.48334,508.1988
sift128,840,16,200,200,10,0.9,0.8,0.8,False,238.19319,508.59708
sift128,841,16,200,200,10,0.9,0.2,0.2,False,252.26573,508.3178
sift128,842,16,200,200,10,0.9,0.6,0.6,False,205.34361,509.55374
sift128,843,16,200,200,10,0.9,1.0,1.0,False,103.36827,508.4968
sift128,844,16,200,200,10,0.9,0.4,0.4,False,216.1319,508.98132
sift128,845,16,200,200,10,0.9,0.8,0.8,False,240.62212,507.35492
sift128,846,16,200,200,10,0.9,1.0,1.0,False,131.76874,508.38864
sift128,847,16,200,200,10,0.9,1.0,1.0,False,168.58826,508.63345
sift128,848,16,200,200,10,0.9,0.8,0.8,False,186.72173,509.47815
sift128,849,16,200,200,10,0.9,0.9,0.9,False,245.57687,507.68887
sift128,850,16,200,200,10,0.9,1.0,1.0,False,119.15536,508.89685
sift128,851,16,200,200,10,0.9,0.7,0.7,False,208.42984,508.07672
sift128,852,16,200,200,10,0.9,0.9,0.9,False,205.77658,508.3129
sift128,853,16,200,200,10,0.9,1.0,1.0,False,172.06685,509.8794
sift128,854,16,200,200,10,0.9,0.8,0.8,False,244.37675,507.57068
sift128,855,16,200,200,10,0.9,1.0,1.0,False,149.99333,509.2416
sift128,856,16,200,200,10,0.9,1.0,1.0,False,81.7435,509.0776
sift128,857,16,200,200,10,0.9,0.9,0.9,False,243.04321,509.21704
sift128,858,16,200,200,10,0.9,0.9,0.9,False,150.40279,508.06396
sift128,859,16,200,200,10,0.9,0.3,0.3,False,208.61447,507.76865
sift128,860,16,200,200,10,0.9,0.5,0.5,False,236.31335,508.9499
sift128,861,16,200,200,10,0.9,0.1,0.1,False,211.64594,508.73077
sift128,862,16,200,200,10,0.9,0.4,0.4,False,132.2989,508.23224
sift128,863,16,200,200,10,0.9,0.9,0.9,False,212.47588,508.7976
sift128,864,16,200,200,10,0.9,0.9,0.9,False,153.69449,509.49582
sift128,865,16,200,200,10,0.9,1.0,1.0,False,128.5496,508.06396
sift128,866,16,200,200,10,0.9,0.8,0.8,False,221.043,508.68262
sift128,867,16,200,200,10,0.9,0.9,0.9,False,202.30176,508.12695
sift128,868,16,200,200,10,0.9,0.7,0.7,False,202.19298,509.74896
sift128,869,16,200,200,10,0.9,0.5,0.5,False,167.7051,508.39258
sift128,870,16,200,200,10,0.9,0.7,0.7,False,214.7254,507.52832
sift128,871,16,200,200,10,0.9,0.9,0.9,False,159.31415,508.62854
sift128,872,16,200,200,10,0.9,1.0,1.0,False,233.01501,509.05402
sift128,873,16,200,200,10,0.9,0.5,0.5,False,249.93,508.24994
sift128,874,16,200,200,10,0.9,1.0,1.0,False,146.44453,507.7578
sift128,875,16,200,200,10,0.9,0.7,0.7,False,123.37342,509.44577
sift128,876,16,200,200,10,0.9,0.9,0.9,False,233.54228,507.6278
sift128,877,16,200,200,10,0.9,0.4,0.4,False,210.67036,508.5558
sift128,878,16,200,200,10,0.9,0.8,0.8,False,140.06784,508.96857
sift128,879,16,200,200,10,0.9,1.0,1.0,False,183.06557,509.25827
sift128,880,16,200,200,10,0.9,1.0,1.0,False,139.95357,509.04028
sift128,881,16,200,200,10,0.9,0.8,0.8,False,196.99239,508.83395
sift128,882,16,200,200,10,0.9,0.8,0.8,False,222.9731,508.3483
sift128,883,16,200,200,10,0.9,0.9,0.9,False,213.55093,508.15353
sift128,884,16,200,200,10,0.9,0.8,0.8,False,226.01549,507.48596
sift128,885,16,200,200,10,0.9,0.8,0.8,False,200.13745,508.9165
sift128,886,16,200,200,10,0.9,0.9,0.9,False,201.71019,509.01965
sift128,887,16,200,200,10,0.9,0.9,0.9,False,138.42688,508.61774
sift128,888,16,200,200,10,0.9,0.7,0.7,False,249.38725,508.97543
sift128,889,16,200,200,10,0.9,1.0,1.0,False,166.08733,508.2588
sift128,890,16,200,200,10,0.9,0.9,0.9,False,163.33095,508.4791
sift128,891,16,200,200,10,0.9,1.0,1.0,False,166.97006,508.55087
sift128,892,16,200,200,10,0.9,0.8,0.8,False,236.61148,507.78244
sift128,893,16,200,200,10,0.9,0.6,0.6,False,228.89299,508.26764
sift128,894,16,200,200,10,0.9,1.0,1.0,False,128.42897,508.53613
sift128,895,16,200,200,10,0.9,0.7,0.7,False,203.34946,509.29755
sift128,896,16,200,200,10,0.9,0.7,0.7,False,144.88962,507.52045
sift128,897,16,200,200,10,0.9,0.8,0.8,False,176.13063,509.04028
sift128,898,16,200,200,10,0.9,0.9,0.9,False,198.517,508.95087
sift128,899,16,200,200,10,0.9,0.5,0.5,False,257.9903,508.32864
sift128,900,16,200,200,10,0.9,0.8,0.8,False,194.99744,508.2952
sift128,901,16,200,200,10,0.9,0.8,0.8,False,191.96094,509.3064
sift128,902,16,200,200,10,0.9,0.8,0.8,False,160.21548,509.1709
sift128,903,16,200,200,10,0.9,1.0,1.0,False,167.67827,507.66623
sift128,904,16,200,200,10,0.9,0.6,0.6,False,277.56982,508.93515
sift128,905,16,200,200,10,0.9,1.0,1.0,False,164.92422,507.83658
sift128,906,16,200,200,10,0.9,0.6,0.6,False,258.09882,508.23416
sift128,907,16,200,200,10,0.9,0.9,0.9,False,190.68823,508.0797
sift128,908,16,200,200,10,0.9,0.5,0.5,False,178.33395,508.59415
sift128,909,16,200,200,10,0.9,0.7,0.7,False,215.52959,508.17026
sift128,910,16,200,200,10,0.9,1.0,1.0,False,127.78497,508.4083
sift128,911,16,200,200,10,0.9,0.7,0.7,False,223.5151,508.38077
sift128,912,16,200,200,10,0.9,0.6,0.6,False,229.7107,507.3756
sift128,913,16,200,200,10,0.9,1.0,1.0,False,198.9246,508.90863
sift128,914,16,200,200,10,0.9,0.7,0.7,False,169.10056,507.76767
sift128,915,16,200,200,10,0.9,0.4,0.4,False,231.76497,509.14145
sift128,916,16,200,200,10,0.9,0.7,0.7,False,250.59929,509.01868
sift128,917,16,200,200,10,0.9,0.9,0.9,False,135.05925,508.9548
sift128,918,16,200,200,10,0.9,0.6,0.6,False,230.19339,508.601
sift128,919,16,200,200,10,0.9,1.0,1.0,False,193.8711,509.5449
sift128,920,16,200,200,10,0.9,1.0,1.0,False,254.88821,508.47617
sift128,921,16,200,200,10,0.9,0.7,0.7,False,253.0909,507.87204
sift128,922,16,200,200,10,0.9,0.4,0.4,False,220.87553,509.39767
sift128,923,16,200,200,10,0.9,0.2,0.2,False,255.55038,508.57645
sift128,924,16,200,200,10,0.9,0.9,0.9,False,197.0533,508.73175
sift128,925,16,200,200,10,0.9,1.0,1.0,False,96.66954,508.57547
sift128,926,16,200,200,10,0.9,1.0,1.0,False,146.91154,508.65018
sift128,927,16,200,200,10,0.9,1.0,1.0,False,141.82031,507.73615
sift128,928,16,200,200,10,0.9,0.9,0.9,False,178.32274,507.36673
sift128,929,16,200,200,10,0.9,0.8,0.8,False,216.06248,507.59335
sift128,930,16,200,200,10,0.9,1.0,1.0,False,137.52455,507.15384
sift128,931,16,200,200,10,0.9,1.0,1.0,False,133.88802,509.60965
sift128,932,16,200,200,10,0.9,0.9,0.9,False,183.64912,508.20468
sift128,933,16,200,200,10,0.9,1.0,1.0,False,203.92891,508.55286
sift128,934,16,200,200,10,0.9,0.8,0.8,False,206.09706,508.09055
sift128,935,16,200,200,10,0.9,0.9,0.9,False,185.26468,508.8939
sift128,936,16,200,200,10,0.9,1.0,1.0,False,166.00903,508.72586
sift128,937,16,200,200,10,0.9,0.1,0.1,False,256.24597,508.70325
sift128,938,16,200,200,10,0.9,0.5,0.5,False,235.9682,508.41617
sift128,939,16,200,200,10,0.9,0.8,0.8,False,213.68903,508.98233
sift128,940,16,200,200,10,0.9,0.5,0.5,False,246.23769,507.81494
sift128,941,16,200,200,10,0.9,0.8,0.8,False,158.46135,508.36896
sift128,942,16,200,200,10,0.9,1.0,1.0,False,80.49223,509.04028
sift128,943,16,200,200,10,0.9,0.7,0.7,False,276.87183,508.42993
sift128,944,16,200,200,10,0.9,0.5,0.5,False,257.7033,509.27597
sift128,945,16,200,200,10,0.9,1.0,1.0,False,143.10835,509.24258
sift128,946,16,200,200,10,0.9,0.7,0.7,False,207.28,508.06003
sift128,947,16,200,200,10,0.9,0.8,0.8,False,253.29626,508.6315
sift128,948,16,200,200,10,0.9,0.5,0.5,False,156.496,509.37903
sift128,949,16,200,200,10,0.9,0.6,0.6,False,267.58923,507.8799
sift128,950,16,200,200,10,0.9,0.9,0.9,False,241.47464,508.48108
sift128,951,16,200,200,10,0.9,0.6,0.6,False,232.32304,509.4595
sift128,952,16,200,200,10,0.9,0.8,0.8,False,135.17026,508.24994
sift128,953,16,200,200,10,0.9,0.8,0.8,False,228.58916,508.4476
sift128,954,16,200,200,10,0.9,0.2,0.2,False,211.12555,508.5558
sift128,955,16,200,200,10,0.9,0.8,0.8,False,207.55722,508.8556
sift128,956,16,200,200,10,0.9,1.0,1.0,False,138.16295,508.2706
sift128,957,16,200,200,10,0.9,0.9,0.9,False,200.53677,508.8831
sift128,958,16,200,200,10,0.9,0.9,0.9,False,202.9458,508.77893
sift128,959,16,200,200,10,0.9,0.4,0.4,False,229.2335,509.44284
sift128,960,16,200,200,10,0.9,0.9,0.9,False,188.21796,508.98035
sift128,961,16,200,200,10,0.9,1.0,1.0,False,137.33536,508.2883
sift128,962,16,200,200,10,0.9,0.9,0.9,False,219.92726,509.0216
sift128,963,16,200,200,10,0.9,0.9,0.9,False,179.55779,507.72824
sift128,964,16,200,200,10,0.9,0.5,0.5,False,233.16089,508.601
sift128,965,16,200,200,10,0.9,1.0,1.0,False,194.41193,508.51056
sift128,966,16,200,200,10,0.9,0.9,0.9,False,113.1636,508.99606
sift128,967,16,200,200,10,0.9,0.8,0.8,False,213.72412,508.32175
sift128,968,16,200,200,10,0.9,1.0,1.0,False,229.76509,507.99213
sift128,969,16,200,200,10,0.9,0.6,0.6,False,230.9762,509.5763
sift128,970,16,200,200,10,0.9,1.0,1.0,False,199.83493,508.69833
sift128,971,16,200,200,10,0.9,1.0,1.0,False,144.37451,508.92435
sift128,972,16,200,200,10,0.9,0.5,0.5,False,207.2197,508.4309
sift128,973,16,200,200,10,0.9,0.8,0.8,False,223.82135,508.49582
sift128,974,16,200,200,10,0.9,1.0,1.0,False,179.53273,509.33487
sift128,975,16,200,200,10,0.9,0.9,0.9,False,274.0146,508.25485
sift128,976,16,200,200,10,0.9,0.9,0.9,False,108.876076,508.2037
sift128,977,16,200,200,10,0.9,0.9,0.9,False,267.7443,508.53613
sift128,978,16,200,200,10,0.9,1.0,1.0,False,172.2237,509.23276
sift128,979,16,200,200,10,0.9,0.8,0.8,False,186.4162,509.30246
sift128,980,16,200,200,10,0.9,0.9,0.9,False,236.0932,507.95276
sift128,981,16,200,200,10,0.9,1.0,1.0,False,131.66245,508.34634
sift128,982,16,200,200,10,0.9,0.8,0.8,False,231.98491,508.02954
sift128,983,16,200,200,10,0.9,0.8,0.8,False,266.16724,508.19092
sift128,984,16,200,200,10,0.9,0.6,0.6,False,264.9981,507.936
sift128,985,16,200,200,10,0.9,0.7,0.7,False,236.72136,509.5184
sift128,986,16,200,200,10,0.9,0.8,0.8,False,169.5553,507.6298
sift128,987,16,200,200,10,0.9,1.0,1.0,False,122.20884,508.21353
sift128,988,16,200,200,10,0.9,1.0,1.0,False,137.86224,509.21906
sift128,989,16,200,200,10,0.9,0.6,0.6,False,185.33752,507.99606
sift128,990,16,200,200,10,0.9,1.0,1.0,False,148.906,508.97348
sift128,991,16,200,200,10,0.9,0.6,0.6,False,237.71411,507.8671
sift128,992,16,200,200,10,0.9,1.0,1.0,False,83.39065,507.3825
sift128,993,16,200,200,10,0.9,0.8,0.8,False,239.8562,507.88974
sift128,994,16,200,200,10,0.9,0.9,0.9,False,227.40273,508.87228
sift128,995,16,200,200,10,0.9,0.5,0.5,False,222.46349,508.48206
sift128,996,16,200,200,10,0.9,0.7,0.7,False,238.0105,509.14633
sift128,997,16,200,200,10,0.9,1.0,1.0,False,181.94505,509.6116
sift128,998,16,200,200,10,0.9,1.0,1.0,False,283.3143,507.93307
sift128,999,16,200,200,10,0.9,0.2,0.2,False,275.94745,508.99115
sift128,1000,16,200,200,10,0.9,0.6,0.6,False,247.70345,507.3963
sift128,1001,16,200,200,10,0.9,0.9,0.9,False,177.5669,509.2308
sift128,1002,16,200,200,10,0.9,0.5,0.5,False,216.46939,508.12006
sift128,1003,16,200,200,10,0.9,0.8,0.8,False,153.46335,507.72137
sift128,1004,16,200,200,10,0.9,0.7,0.7,False,213.14784,508.31586
sift128,1005,16,200,200,10,0.9,0.8,0.8,False,200.21489,508.77795
sift128,1006,16,200,200,10,0.9,0.3,0.3,False,265.87592,508.49976
sift128,1007,16,200,200,10,0.9,1.0,1.0,False,109.535385,509.06876
sift128,1008,16,200,200,10,0.9,0.8,0.8,False,175.55626,508.90372
sift128,1009,16,200,200,10,0.9,1.0,1.0,False,148.61359,508.54007
sift128,1010,16,200,200,10,0.9,0.7,0.7,False,219.2852,509.06287
sift128,1011,16,200,200,10,0.9,0.9,0.9,False,203.00739,509.60773
sift128,1012,16,200,200,10,0.9,0.5,0.5,False,216.16891,508.96463
sift128,1013,16,200,200,10,0.9,1.0,1.0,False,224.71538,508.0797
sift128,1014,16,200,200,10,0.9,0.8,0.8,False,159.35495,508.2234
sift128,1015,16,200,200,10,0.9,1.0,1.0,False,101.19782,508.70523
sift128,1016,16,200,200,10,0.9,0.9,0.9,False,174.62817,508.29422
sift128,1017,16,200,200,10,0.9,1.0,1.0,False,129.58781,509.0884
sift128,1018,16,200,200,10,0.9,0.9,0.9,False,196.07396,508.8084
sift128,1019,16,200,200,10,0.9,0.9,0.9,False,188.13824,508.37387
sift128,1020,16,200,200,10,0.9,0.9,0.9,False,202.61046,509.61652
sift128,1021,16,200,200,10,0.9,0.6,0.6,False,242.7303,508.0935
sift128,1022,16,200,200,10,0.9,0.9,0.9,False,214.22185,507.90552
sift128,1023,16,200,200,10,0.9,0.8,0.8,False,182.03021,509.2347
sift128,1024,16,200,200,10,0.9,0.4,0.4,False,193.52777,508.54794
sift128,1025,16,200,200,10,0.9,0.2,0.2,False,170.32028,508.44272
sift128,1026,16,200,200,10,0.9,0.9,0.9,False,186.794,509.73032
sift128,1027,16,200,200,10,0.9,0.8,0.8,False,205.17554,508.19287
sift128,1028,16,200,200,10,0.9,0.6,0.6,False,215.28818,507.79623
sift128,1029,16,200,200,10,0.9,0.7,0.7,False,202.65735,508.66788
sift128,1030,16,200,200,10,0.9,1.0,1.0,False,207.85571,508.55777
sift128,1031,16,200,200,10,0.9,0.8,0.8,False,153.20575,509.66165
sift128,1032,16,200,200,10,0.9,0.8,0.8,False,122.22111,509.19052
sift128,1033,16,200,200,10,0.9,0.5,0.5,False,228.78812,508.49976
sift128,1034,16,200,200,10,0.9,0.8,0.8,False,197.06345,509.00787
sift128,1035,16,200,200,10,0.9,0.6,0.6,False,255.82025,509.35843
sift128,1036,16,200,200,10,0.9,0.6,0.6,False,241.77261,507.28296
sift128,1037,16,200,200,10,0.9,0.8,0.8,False,222.93945,507.8681
sift128,1038,16,200,200,10,0.9,1.0,1.0,False,111.8034,509.86862
sift128,1039,16,200,200,10,0.9,1.0,1.0,False,218.57265,507.73615
sift128,1040,16,200,200,10,0.9,0.7,0.7,False,204.23761,509.47128
sift128,1041,16,200,200,10,0.9,1.0,1.0,False,128.71286,507.81592
sift128,1042,16,200,200,10,0.9,0.7,0.7,False,215.4855,508.7465
sift128,1043,16,200,200,10,0.9,0.9,0.9,False,181.41113,507.79425
sift128,1044,16,200,200,10,0.9,0.8,0.8,False,234.1175,507.6692
sift128,1045,16,200,200,10,0.9,0.9,0.9,False,231.9957,507.79425
sift128,1046,16,200,200,10,0.9,1.0,1.0,False,94.53042,509.16403
sift128,1047,16,200,200,10,0.9,1.0,1.0,False,104.94284,509.55374
sift128,1048,16,200,200,10,0.9,1.0,1.0,False,190.89787,507.96948
sift128,1049,16,200,200,10,0.9,0.4,0.4,False,219.85677,508.4329
sift128,1050,16,200,200,10,0.9,0.9,0.9,False,215.42981,509.0167
sift128,1051,16,200,200,10,0.9,1.0,1.0,False,166.24078,509.05893
sift128,1052,16,200,200,10,0.9,0.8,0.8,False,225.50388,509.37903
sift128,1053,16,200,200,10,0.9,0.9,0.9,False,216.22443,509.15714
sift128,1054,16,200,200,10,0.9,0.9,0.9,False,230.79645,508.0128
sift128,1055,16,200,200,10,0.9,1.0,1.0,False,169.5553,509.36526
sift128,1056,16,200,200,10,0.9,0.8,0.8,False,180.44943,507.94684
sift128,1057,16,200,200,10,0.9,0.3,0.3,False,192.14838,508.02264
sift128,1058,16,200,200,10,0.9,0.7,0.7,False,234.26054,508.56268
sift128,1059,16,200,200,10,0.9,0.6,0.6,False,145.50601,508.60693
sift128,1060,16,200,200,10,0.9,0.5,0.5,False,222.41403,508.7534
sift128,1061,16,200,200,10,0.9,1.0,1.0,False,206.25955,508.3355
sift128,1062,16,200,200,10,0.9,1.0,1.0,False,144.38144,507.6692
sift128,1063,16,200,200,10,0.9,0.9,0.9,False,245.88615,508.23224
sift128,1064,16,200,200,10,0.9,0.2,0.2,False,214.5204,508.4083
sift128,1065,16,200,200,10,0.9,0.7,0.7,False,173.60011,507.5835
sift128,1066,16,200,200,10,0.9,1.0,1.0,False,121.313644,509.5037
sift128,1067,16,200,200,10,0.9,0.6,0.6,False,198.69324,509.1159
sift128,1068,16,200,200,10,0.9,0.8,0.8,False,117.74124,509.16895
sift128,1069,16,200,200,10,0.9,0.9,0.9,False,192.22383,508.9116
sift128,1070,16,200,200,10,0.9,0.9,0.9,False,210.0262,508.54596
sift128,1071,16,200,200,10,0.9,0.8,0.8,False,180.83418,508.90274
sift128,1072,16,200,200,10,0.9,0.6,0.6,False,226.27638,507.81198
sift128,1073,16,200,200,10,0.9,0.9,0.9,False,224.86885,509.0815
sift128,1074,16,200,200,10,0.9,0.6,0.6,False,272.52707,508.6482
sift128,1075,16,200,200,10,0.9,0.6,0.6,False,231.5297,507.6042
sift128,1076,16,200,200,10,0.9,0.6,0.6,False,264.03787,508.65018
sift128,1077,16,200,200,10,0.9,0.9,0.9,False,139.04675,507.74796
sift128,1078,16,200,200,10,0.9,0.9,0.9,False,192.26024,508.93713
sift128,1079,16,200,200,10,0.9,1.0,1.0,False,242.77974,507.64456
sift128,1080,16,200,200,10,0.9,0.9,0.9,False,235.77531,508.15253
sift128,1081,16,200,200,10,0.9,0.8,0.8,False,232.92703,508.83298
sift128,1082,16,200,200,10,0.9,1.0,1.0,False,191.25375,508.36108
sift128,1083,16,200,200,10,0.9,1.0,1.0,False,218.37582,508.5371
sift128,1084,16,200,200,10,0.9,0.9,0.9,False,200.8009,508.58923
sift128,1085,16,200,200,10,0.9,0.6,0.6,False,247.62875,508.8821
sift128,1086,16,200,200,10,0.9,1.0,1.0,False,261.0498,507.85922
sift128,1087,16,200,200,10,0.9,1.0,1.0,False,122.62137,509.47128
sift128,1088,16,200,200,10,0.9,0.9,0.9,False,252.9664,508.82706
sift128,1089,16,200,200,10,0.9,0.7,0.7,False,211.79,507.8671
sift128,1090,16,200,200,10,0.9,1.0,1.0,False,201.93564,508.66394
sift128,1091,16,200,200,10,0.9,0.9,0.9,False,180.15828,508.95776
sift128,1092,16,200,200,10,0.9,0.9,0.9,False,226.24765,509.57434
sift128,1093,16,200,200,10,0.9,0.9,0.9,False,221.06108,509.381
sift128,1094,16,200,200,10,0.9,0.5,0.5,False,202.89406,509.18268
sift128,1095,16,200,200,10,0.9,1.0,1.0,False,196.32372,509.34665
sift128,1096,16,200,200,10,0.9,0.6,0.6,False,222.67017,508.5607
sift128,1097,16,200,200,10,0.9,0.8,0.8,False,151.62123,508.42307
sift128,1098,16,200,200,10,0.9,0.9,0.9,False,133.36041,509.04224
sift128,1099,16,200,200,10,0.9,1.0,1.0,False,204.64604,508.73175
sift128,1100,16,200,200,10,0.9,0.4,0.4,False,214.48077,508.56268
sift128,1101,16,200,200,10,0.9,0.8,0.8,False,139.25157,508.3198
sift128,1102,16,200,200,10,0.9,0.8,0.8,False,163.33401,508.85657
sift128,1103,16,200,200,10,0.9,0.8,0.8,False,152.31874,508.69342
sift128,1104,16,200,200,10,0.9,0.7,0.7,False,232.31229,507.94193
sift128,1105,16,200,200,10,0.9,0.9,0.9,False,196.92131,509.97354
sift128,1106,16,200,200,10,0.9,0.8,0.8,False,248.89555,508.81528
sift128,1107,16,200,200,10,0.9,0.9,0.9,False,158.31299,509.0511
sift128,1108,16,200,200,10,0.9,0.4,0.4,False,298.27838,508.95383
sift128,1109,16,200,200,10,0.9,0.6,0.6,False,177.19481,508.832
sift128,1110,16,200,200,10,0.9,0.9,0.9,False,252.41235,508.24994
sift128,1111,16,200,200,10,0.9,1.0,1.0,False,132.52547,507.997
sift128,1112,16,200,200,10,0.9,0.9,0.9,False,222.37805,508.6718
sift128,1113,16,200,200,10,0.9,1.0,1.0,False,216.33076,509.0491
sift128,1114,16,200,200,10,0.9,0.8,0.8,False,252.23204,507.7253
sift128,1115,16,200,200,10,0.9,0.8,0.8,False,260.97125,508.78287
sift128,1116,16,200,200,10,0.9,0.8,0.8,False,190.85858,509.53802
sift128,1117,16,200,200,10,0.9,1.0,1.0,False,129.7382,508.43484
sift128,1118,16,200,200,10,0.9,1.0,1.0,False,181.83234,507.78833
sift128,1119,16,200,200,10,0.9,0.9,0.9,False,236.05296,508.86148
sift128,1120,16,200,200,10,0.9,0.7,0.7,False,227.40712,508.72095
sift128,1121,16,200,200,10,0.9,1.0,1.0,False,183.66273,508.73865
sift128,1122,16,200,200,10,0.9,0.8,0.8,False,175.83516,508.33258
sift128,1123,16,200,200,10,0.9,0.9,0.9,False,186.35986,508.74945
sift128,1124,16,200,200,10,0.9,1.0,1.0,False,166.60733,509.08447
sift128,1125,16,200,200,10,0.9,0.7,0.7,False,226.10396,508.65314
sift128,1126,16,200,200,10,0.9,0.9,0.9,False,163.09506,508.18893
sift128,1127,16,200,200,10,0.9,0.4,0.4,False,201.97525,508.5794
sift128,1128,16,200,200,10,0.9,0.7,0.7,False,193.73694,508.88898
sift128,1129,16,200,200,10,0.9,0.9,0.9,False,143.55139,509.66656
sift128,1130,16,200,200,10,0.9,1.0,1.0,False,170.20576,509.18073
sift128,1131,16,200,200,10,0.9,1.0,1.0,False,201.38023,508.4201
sift128,1132,16,200,200,10,0.9,0.7,0.7,False,250.82863,508.3188
sift128,1133,16,200,200,10,0.9,1.0,1.0,False,205.75957,509.26614
sift128,1134,16,200,200,10,0.9,0.6,0.6,False,213.6235,507.9173
sift128,1135,16,200,200,10,0.9,0.4,0.4,False,274.44308,507.7775
