dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
siftsmall,42,16,200,200,10,0.9,1.0,1.0,False,236.77205,508.66196
siftsmall,43,16,200,200,10,0.9,1.0,1.0,False,165.33905,507.93503
siftsmall,44,16,200,200,10,0.9,1.0,1.0,False,256.35327,509.22687
siftsmall,45,16,200,200,10,0.9,0.6,0.6,False,261.36182,509.86078
siftsmall,46,16,200,200,10,0.9,1.0,1.0,False,99.62931,509.4497
siftsmall,47,16,200,200,10,0.9,1.0,1.0,False,294.3943,508.47418
siftsmall,48,16,200,200,10,0.9,1.0,1.0,False,155.76263,507.8553
siftsmall,49,16,200,200,10,0.9,1.0,1.0,False,128.78276,508.5745
siftsmall,50,16,200,200,10,0.9,1.0,1.0,False,181.14082,508.4909
siftsmall,51,16,200,200,10,0.9,1.0,1.0,False,130.81285,509.30246
siftsmall,52,16,200,200,10,0.9,0.9,0.9,False,198.77626,509.36038
siftsmall,53,16,200,200,10,0.9,0.6,0.6,False,194.17775,509.003
siftsmall,54,16,200,200,10,0.9,1.0,1.0,False,159.30788,509.58023
siftsmall,55,16,200,200,10,0.9,1.0,1.0,False,184.04347,508.38177
siftsmall,56,16,200,200,10,0.9,0.9,0.9,False,190.73541,507.81
siftsmall,57,16,200,200,10,0.9,1.0,1.0,False,167.14664,508.4496
siftsmall,58,16,200,200,10,0.9,0.9,0.9,False,65.74192,507.84445
siftsmall,59,16,200,200,10,0.9,1.0,1.0,False,114.41591,509.80585
siftsmall,60,16,200,200,10,0.9,1.0,1.0,False,170.30855,508.19385
siftsmall,61,16,200,200,10,0.9,1.0,1.0,False,140.35669,508.85165
siftsmall,62,16,200,200,10,0.9,1.0,1.0,False,131.65105,508.7927
siftsmall,63,16,200,200,10,0.9,1.0,1.0,False,94.91575,509.13553
siftsmall,64,16,200,200,10,0.9,1.0,1.0,False,138.27509,509.0992
siftsmall,65,16,200,200,10,0.9,0.6,0.6,False,173.38109,508.20468
siftsmall,66,16,200,200,10,0.9,1.0,1.0,False,200.86563,508.73764
siftsmall,67,16,200,200,10,0.9,0.9,0.9,False,224.22533,508.58133
siftsmall,68,16,200,200,10,0.9,0.9,0.9,False,201.3107,508.45944
siftsmall,69,16,200,200,10,0.9,0.7,0.7,False,266.81268,508.39157
siftsmall,70,16,200,200,10,0.9,1.0,1.0,False,46.8188,509.5135
siftsmall,71,16,200,200,10,0.9,1.0,1.0,False,193.67499,509.03732
siftsmall,72,16,200,200,10,0.9,0.8,0.8,False,303.21115,508.4909
siftsmall,73,16,200,200,10,0.9,1.0,1.0,False,230.45824,508.89587
siftsmall,74,16,200,200,10,0.9,0.9,0.9,False,131.09538,507.90552
siftsmall,75,16,200,200,10,0.9,1.0,1.0,False,212.06131,507.72925
siftsmall,76,16,200,200,10,0.9,1.0,1.0,False,251.25684,509.04028
siftsmall,77,16,200,200,10,0.9,1.0,1.0,False,293.71585,507.7135
siftsmall,78,16,200,200,10,0.9,1.0,1.0,False,226.8678,508.31683
siftsmall,79,16,200,200,10,0.9,1.0,1.0,False,148.16545,509.16403
siftsmall,80,16,200,200,10,0.9,0.9,0.9,False,146.31131,508.93124
siftsmall,81,16,200,200,10,0.9,0.9,0.9,False,276.81943,509.4134
siftsmall,82,16,200,200,10,0.9,1.0,1.0,False,271.98163,507.5362
siftsmall,83,16,200,200,10,0.9,1.0,1.0,False,181.60672,509.0894
siftsmall,84,16,200,200,10,0.9,1.0,1.0,False,192.67848,508.59512
siftsmall,85,16,200,200,10,0.9,1.0,1.0,False,285.107,509.18954
siftsmall,86,16,200,200,10,0.9,1.0,1.0,False,224.90665,508.11514
siftsmall,87,16,200,200,10,0.9,1.0,1.0,False,123.55971,509.0442
siftsmall,88,16,200,200,10,0.9,1.0,1.0,False,75.07996,508.8202
siftsmall,89,16,200,200,10,0.9,0.9,0.9,False,114.53384,509.17188
siftsmall,90,16,200,200,10,0.9,1.0,1.0,False,50.457905,509.68716
siftsmall,91,16,200,200,10,0.9,0.8,0.8,False,298.02686,508.86343
siftsmall,92,16,200,200,10,0.9,1.0,1.0,False,141.46378,508.0561
siftsmall,93,16,200,200,10,0.9,1.0,1.0,False,234.77435,508.26862
siftsmall,94,16,200,200,10,0.9,1.0,1.0,False,160.57086,510.02158
siftsmall,95,16,200,200,10,0.9,0.8,0.8,False,305.39154,509.34174
siftsmall,96,16,200,200,10,0.9,0.6,0.6,False,285.79013,509.34076
siftsmall,97,16,200,200,10,0.9,0.8,0.8,False,233.53159,508.4968
siftsmall,98,16,200,200,10,0.9,1.0,1.0,False,137.42998,508.9008
siftsmall,99,16,200,200,10,0.9,1.0,1.0,False,184.61311,507.7903
